Item_Holding_Location,OCLC_Number,Item_Barcode,Item_Status_Current_Status
MITM,503849151,I0027193531,AVAILABLE
MITM,503849151,I0027193573,AVAILABLE
MITM,503849151,I0027193581,AVAILABLE
MITM,503849151,I0027193612,AVAILABLE
MITM,504510313,I0027211517,AVAILABLE
MITM,504510313,I0027211533,AVAILABLE
MITS,504510313,I0029077587,AVAILABLE
MITS,504510313,I0029077595,AVAILABLE
MITM,505237082,I0027039698,AVAILABLE
MITM,505237082,I0027095597,AVAILABLE
MITS,505237082,I0029062435,AVAILABLE
MITS,505237082,I0029062443,AVAILABLE
MITS,505237082,I0029062451,AVAILABLE
MITM,505422570,I0027197218,AVAILABLE
MITM,505422570,I0027197226,AVAILABLE
MITM,505422570,I0027197284,AVAILABLE
MITM,505422570,I0027197292,AVAILABLE
MITS,505422570,I0029066992,AVAILABLE
MITS,505422570,I0029067003,AVAILABLE
MITS,505422570,I0029067011,AVAILABLE
MITS,505422570,I0029067029,AVAILABLE
MITS,505422570,I0029068059,AVAILABLE
MITS,505422570,I0029068067,AVAILABLE
MITM,506019887,I0027164150,AVAILABLE
MITM,506019887,I0027164168,AVAILABLE
MITM,506019887,I0027164184,AVAILABLE
MITM,506019887,I0027245744,AVAILABLE
MITM,506019887,I0027245752,AVAILABLE
MITS,506019887,I0029076670,AVAILABLE
MITS,506019887,I0029076727,AVAILABLE
MITM,506250411,I0027167653,AVAILABLE
MITM,506250411,I0027167718,AVAILABLE
MITS,506250411,I0029054602,AVAILABLE
MITS,506250411,I0029054610,AVAILABLE
MITS,506250411,I0029054628,AVAILABLE
MITS,506250411,I0029054636,AVAILABLE
MITS,506250411,I0029065637,AVAILABLE
MITM,512250543,I0027195127,AVAILABLE
MITM,512250543,I0027227453,AVAILABLE
MITM,512250543,I0027227461,AVAILABLE
MITM,512250543,I0027227500,AVAILABLE
MITM,512250543,I0027227526,AVAILABLE
MITM,512250543,I0027227542,AVAILABLE
MITS,512250543,I0029070608,AVAILABLE
MITS,512250543,I0029070616,AVAILABLE
MITS,512250543,I0029070624,AVAILABLE
MITS,512250543,I0029070632,AVAILABLE
MITS,512250543,I0029086308,AVAILABLE
MITS,512250543,I0029087037,AVAILABLE
MITS,512250543,I0029096191,AVAILABLE
MITM,513342345,I0027217343,AVAILABLE
MITM,513342345,I0027217385,AVAILABLE
MITS,513342345,I0029067540,AVAILABLE
MITS,513342345,I0029067558,AVAILABLE
MITS,513342345,I0029067566,AVAILABLE
MITS,513342345,I0029067574,AVAILABLE
MITS,513342345,I0029097804,AVAILABLE
MITS,516027997,I0029045831,AVAILABLE
MITS,516027997,I0029058583,AVAILABLE
MITS,516505467,I0029056565,AVAILABLE
MITS,516505467,I0029056573,AVAILABLE
MITS,516505467,I0029056604,AVAILABLE
MITS,516505467,I0029082215,AVAILABLE
MITS,516505467,I0029082223,AVAILABLE
MITS,516505467,I0029082231,AVAILABLE
MITS,516505467,I0029082304,AVAILABLE
MITM,520122259,I0027178604,AVAILABLE
MITS,521517191,I0029068287,AVAILABLE
MITS,521517191,I0029068295,AVAILABLE
MITS,521517191,I0029068300,AVAILABLE
MITS,521517191,I0029068318,AVAILABLE
MITM,521517259,I0027168455,AVAILABLE
MITM,521517259,I0027168463,AVAILABLE
MITM,521517259,I0027168502,AVAILABLE
MITM,521517259,I0027207851,AVAILABLE
MITS,521517259,I0029066324,AVAILABLE
MITS,521517259,I0029066332,AVAILABLE
MITS,521517259,I0029067493,AVAILABLE
MITS,521517259,I0029067508,AVAILABLE
MITS,521517259,I0029067532,AVAILABLE
MITS,521517259,I0029090933,AVAILABLE
MITS,521517259,I0029090975,AVAILABLE
MITS,521517259,I0029090983,AVAILABLE
MITS,521517259,I0029090991,AVAILABLE
MITM,526091513,I0027236305,AVAILABLE
MITM,526091513,I0027236313,AVAILABLE
MITS,526091513,I0029063936,AVAILABLE
MITS,526106494,I0029061879,AVAILABLE
MITM,526271613,I0027245922,AVAILABLE
MITM,526271613,I0027245930,AVAILABLE
MITS,526271613,I0029076840,AVAILABLE
MITM,535495297,I0027268077,AVAILABLE
MITM,535495297,I0027268085,AVAILABLE
MITM,535495297,I0027268093,AVAILABLE
MITM,535495297,I0027268108,AVAILABLE
MITS,535495297,I0029092456,AVAILABLE
MITS,535495297,I0029092464,AVAILABLE
MITS,535495297,I0029092472,AVAILABLE
MITS,535495297,I0029092480,AVAILABLE
MITM,539564994,I0027236389,AVAILABLE
MITM,539564994,I0027236397,AVAILABLE
MITM,540143377,I0027194642,AVAILABLE
MITM,540143378,I0027194854,AVAILABLE
MITM,551411809,I0027194634,AVAILABLE
MITM,551684021,I0027290595,AVAILABLE
MITM,554572795,I0027197331,AVAILABLE
MITM,554572795,I0027197357,AVAILABLE
MITM,554572795,I0027197373,AVAILABLE
MITM,554572795,I0027197420,AVAILABLE
MITS,554572795,I0029066853,AVAILABLE
MITS,554572795,I0029066861,AVAILABLE
MITS,554572795,I0029066879,AVAILABLE
MITS,554572795,I0029066900,AVAILABLE
MITM,555040146,I0027210943,AVAILABLE
MITM,555671047,I0027205817,AVAILABLE
MITM,555671047,I0027205825,AVAILABLE
MITM,555671047,I0027205859,AVAILABLE
MITM,555671047,I0027205867,AVAILABLE
MITM,555671047,I0027205875,AVAILABLE
MITM,555671047,I0027205883,AVAILABLE
MITM,555671047,I0027205906,AVAILABLE
MITM,555671047,I0027205914,AVAILABLE
MITS,555671047,I0029069152,AVAILABLE
MITS,555671047,I0029069160,AVAILABLE
MITS,555671047,I0029069178,AVAILABLE
MITS,555671047,I0029069186,AVAILABLE
MITS,555671047,I0029069194,AVAILABLE
MITS,555671047,I0029069209,AVAILABLE
MITS,555671047,I0029069217,AVAILABLE
MITS,555671047,I0029069225,AVAILABLE
MITS,555671047,I0029082118,AVAILABLE
MITS,555671047,I0029082126,AVAILABLE
MITS,555671047,I0029082134,AVAILABLE
MITS,555671047,I0029082142,AVAILABLE
MITS,555671047,I0029082150,AVAILABLE
MITM,555712906,I0027280998,AVAILABLE
MITM,555712906,I0027286847,AVAILABLE
MITM,555712906,I0027286855,AVAILABLE
MITM,555712906,I0027286863,AVAILABLE
MITM,555712906,I0027288297,AVAILABLE
MITM,555712906,I0027288530,AVAILABLE
MITM,555712906,I0027288548,AVAILABLE
MITS,555712906,I0029100568,AVAILABLE
MITM,559809005,I0027188895,AVAILABLE
MITM,559809005,I0027188900,AVAILABLE
MITM,559809023,I0027169744,AVAILABLE
MITM,559809023,I0027169752,AVAILABLE
MITM,559809030,I0027189045,AVAILABLE
MITM,559809030,I0027189053,AVAILABLE
MITM,559809062,I0027210595,AVAILABLE
MITM,559809062,I0027230935,AVAILABLE
MITS,559809062,I0029071670,AVAILABLE
MITS,559809062,I0029071688,AVAILABLE
MITS,559809062,I0029071696,AVAILABLE
MITS,559809062,I0029072341,AVAILABLE
MITS,559809062,I0029101572,AVAILABLE
MITS,559809062,I0029101580,AVAILABLE
MITM,559809080,I0027210561,AVAILABLE
MITM,559809080,I0027210579,AVAILABLE
MITM,565841994,I0027269976,AVAILABLE
MITM,567008111,I0027232157,AVAILABLE
MITM,567008111,I0027232165,AVAILABLE
MITM,567188495,I0027223289,AVAILABLE
MITM,567188495,I0027223297,AVAILABLE
MITS,567188495,I0029048114,AVAILABLE
MITS,567188495,I0029055789,AVAILABLE
MITS,567188495,I0029055797,AVAILABLE
MITS,567188495,I0029077668,AVAILABLE
MITM,586134627,I0027241287,AVAILABLE
MITM,586134627,I0027241295,AVAILABLE
MITM,586134627,I0027241300,AVAILABLE
MITM,586134627,I0027241318,AVAILABLE
MITS,586134627,I0029073208,AVAILABLE
MITS,586134627,I0029073216,AVAILABLE
MITS,586134627,I0029073224,AVAILABLE
MITS,586134627,I0029073232,AVAILABLE
MITM,586134710,I0027236517,AVAILABLE
MITM,586134710,I0027264099,AVAILABLE
MITM,586134710,I0027264104,AVAILABLE
MITM,586134710,I0027264112,AVAILABLE
MITM,587825197,I0027240964,AVAILABLE
MITM,587825197,I0027240972,AVAILABLE
MITM,587825197,I0027240980,AVAILABLE
MITM,587825197,I0027241342,AVAILABLE
MITS,587825197,I0029073478,AVAILABLE
MITS,587825197,I0029073486,AVAILABLE
MITM,590992273,I0027193840,AVAILABLE
MITM,593639433,I0027252636,AVAILABLE
MITM,593639433,I0027252644,ON_LOAN
MITM,593639433,I0027252652,AVAILABLE
MITM,593639433,I0027252660,AVAILABLE
MITS,593639433,I0029082639,ON_LOAN
MITS,593639433,I0029082647,AVAILABLE
MITS,593639433,I0029087215,AVAILABLE
MITS,593639433,I0029087223,AVAILABLE
MITS,593639433,I0029087231,AVAILABLE
MITS,593639433,I0029087249,AVAILABLE
MITM,602801417,I0027188358,AVAILABLE
MITS,604937958,I0029066976,AVAILABLE
MITS,604937958,I0029067079,AVAILABLE
MITM,605384677,I0027030270,AVAILABLE
MITM,606606299,I0027221910,AVAILABLE
MITM,606606299,I0027221928,AVAILABLE
MITM,606606299,I0027221936,AVAILABLE
MITM,606606299,I0027221944,AVAILABLE
MITS,606774387,I0029085807,WITHDRAWN
MITS,606774387,I0029085815,WITHDRAWN
MITM,606787390,I0027277068,AVAILABLE
MITM,606837707,I0027225794,AVAILABLE
MITM,606837707,I0027225809,AVAILABLE
MITM,606837707,I0027225817,AVAILABLE
MITM,606837707,I0027225825,AVAILABLE
MITS,606837707,I0029070535,AVAILABLE
MITS,606837707,I0029070543,AVAILABLE
MITM,607084383,I0027233917,AVAILABLE
MITM,607084383,I0027233925,AVAILABLE
MITS,607084383,I0029074474,AVAILABLE
MITS,607084383,I0029096573,AVAILABLE
MITM,607126686,I0027229976,AVAILABLE
MITM,607415506,I0027018684,AVAILABLE
MITM,607526170,I0027219832,AVAILABLE
MITM,607526170,I0027219840,AVAILABLE
MITM,607526170,I0027219858,AVAILABLE
MITM,607526170,I0027219866,AVAILABLE
MITM,607526170,I0027219874,AVAILABLE
MITM,607526170,I0027219882,AVAILABLE
MITS,607526170,I0029058614,AVAILABLE
MITM,607612229,I0027204120,AVAILABLE
MITM,607612229,I0027204138,AVAILABLE
MITM,607612229,I0027204146,AVAILABLE
MITM,607612229,I0027204154,AVAILABLE
MITS,607612229,I0029057008,AVAILABLE
MITM,607885219,I0027227102,AVAILABLE
MITM,607885219,I0027227110,AVAILABLE
MITM,607885219,I0027227128,AVAILABLE
MITM,607885219,I0027227136,AVAILABLE
MITS,607885219,I0029060734,AVAILABLE
MITS,607885219,I0029060742,AVAILABLE
MITM,607974202,I0027257490,AVAILABLE
MITM,607989243,I0027260231,AVAILABLE
MITM,607989243,I0027260249,AVAILABLE
MITS,607989243,I0029086895,AVAILABLE
MITS,607989243,I0029086900,AVAILABLE
MITM,608054987,I0027199032,AVAILABLE
MITM,608054987,I0027199105,AVAILABLE
MITS,608054987,I0029058460,AVAILABLE
MITS,608054987,I0029070713,AVAILABLE
MITM,608065226,I0027169388,AVAILABLE
MITM,608065226,I0027169477,AVAILABLE
MITS,608065226,I0029083423,AVAILABLE
MITM,608077192,I0027228718,AVAILABLE
MITM,608077192,I0027228726,AVAILABLE
MITM,608077192,I0027228734,AVAILABLE
MITM,608077192,I0027228750,AVAILABLE
MITS,608077192,I0029070797,AVAILABLE
MITS,608077192,I0029070802,AVAILABLE
MITM,608077229,I0027237686,AVAILABLE
MITM,608077229,I0027237717,AVAILABLE
MITM,608475794,I0027244162,AVAILABLE
MITM,608678592,I0027279727,AVAILABLE
MITS,608678592,I0027279735,WITHDRAWN
MITS,608678592,I0029106857,AVAILABLE
MITM,608686036,I0027258527,AVAILABLE
MITM,608686036,I0027267071,AVAILABLE
MITS,608686036,I0029092058,AVAILABLE
MITM,609544345,I0027257212,AVAILABLE
MITM,609544345,I0027257220,AVAILABLE
MITS,609544345,I0029079791,WITHDRAWN
MITS,609544345,I0029079806,WITHDRAWN
MITM,609592652,I0027205956,AVAILABLE
MITM,609592652,I0027206033,AVAILABLE
MITS,609592652,I0029068520,AVAILABLE
MITS,609592652,I0029068538,AVAILABLE
MITS,609592652,I0029068554,AVAILABLE
MITS,609592652,I0029068562,AVAILABLE
MITS,609592652,I0029068570,AVAILABLE
MITS,609592652,I0029068588,AVAILABLE
MITM,610013181,I0027284861,AVAILABLE
MITM,610495288,I0027244023,AVAILABLE
MITM,610495288,I0027279866,AVAILABLE
MITM,610495288,I0027279882,AVAILABLE
MITM,613201676,I0027240079,AVAILABLE
MITM,613201676,I0027240087,AVAILABLE
MITM,613201676,I0027240095,AVAILABLE
MITM,613201676,I0027240100,AVAILABLE
MITM,613201676,I0027240118,AVAILABLE
MITS,613201676,I0029074424,AVAILABLE
MITS,613201676,I0029074432,AVAILABLE
MITM,613646855,I0027209633,AVAILABLE
MITM,613646855,I0027209641,AVAILABLE
MITM,613646855,I0027209659,AVAILABLE
MITM,613646855,I0027209667,AVAILABLE
MITM,613963731,I0027245948,AVAILABLE
MITM,613963731,I0027245956,AVAILABLE
MITS,613963731,I0029076751,AVAILABLE
MITS,613963731,I0029096044,AVAILABLE
MITM,614309154,I0027223475,AVAILABLE
MITM,614309154,I0027223491,AVAILABLE
MITM,614309154,I0027223506,AVAILABLE
MITM,614309154,I0027223514,AVAILABLE
MITS,614309154,I0029057121,AVAILABLE
MITS,614309154,I0029057139,AVAILABLE
MITS,614309154,I0029091125,AVAILABLE
MITS,614309154,I0029091133,AVAILABLE
MITS,614309154,I0029091141,AVAILABLE
MITS,614309154,I0029091159,AVAILABLE
MITS,614309154,I0029096531,AVAILABLE
MITS,614309154,I0029096549,AVAILABLE
MITS,614309154,I0029096581,AVAILABLE
MITM,614604745,I0027031844,AVAILABLE
MITM,614604745,I0027033341,AVAILABLE
MITM,617692153,I0027193727,AVAILABLE
MITM,617692153,I0027193751,AVAILABLE
MITM,617692153,I0027193793,AVAILABLE
MITM,617692153,I0027209463,AVAILABLE
MITM,617692153,I0027209489,AVAILABLE
MITM,617692153,I0027209510,AVAILABLE
MITS,617692153,I0029056531,AVAILABLE
MITS,617692153,I0029056557,AVAILABLE
MITS,617692153,I0029068758,AVAILABLE
MITS,617692153,I0029083716,AVAILABLE
MITS,617692153,I0029083724,AVAILABLE
MITS,617692153,I0029083732,AVAILABLE
MITS,617692153,I0029083740,AVAILABLE
MITS,617692153,I0029083758,AVAILABLE
MITS,617692153,I0029083766,AVAILABLE
MITS,617692153,I0029083774,AVAILABLE
MITM,617692154,I0027219353,AVAILABLE
MITM,617692154,I0027256135,AVAILABLE
MITS,617692154,I0029058452,AVAILABLE
MITM,618120990,I0027258446,AVAILABLE
MITM,618120990,I0027258454,AVAILABLE
MITS,618120990,I0029092901,AVAILABLE
MITS,619180170,I0029061887,WITHDRAWN
MITS,619785838,I0029079987,AVAILABLE
MITM,619888269,I0027290600,AVAILABLE
MITM,624406359,I0027269829,AVAILABLE
MITM,630095721,I0027196238,AVAILABLE
MITM,630095721,I0027196246,AVAILABLE
MITM,630095721,I0027196254,AVAILABLE
MITM,630095721,I0027196262,AVAILABLE
MITM,630223432,I0027222136,AVAILABLE
MITM,630223432,I0027222144,AVAILABLE
MITM,630223432,I0027222152,AVAILABLE
MITM,632082028,I0027221318,AVAILABLE
MITM,632082028,I0027221326,AVAILABLE
MITM,632082028,I0027223027,AVAILABLE
MITM,632082028,I0027223035,AVAILABLE
MITM,635544565,I0027300340,AVAILABLE
MITM,639116945,I0027219010,AVAILABLE
MITM,639116945,I0027219028,AVAILABLE
MITM,639116945,I0027219036,AVAILABLE
MITM,639116945,I0027219044,AVAILABLE
MITS,639116945,I0029056353,AVAILABLE
MITM,639166510,I0027271224,AVAILABLE
MITM,639166510,I0027271232,AVAILABLE
MITS,639166510,I0029092862,AVAILABLE
MITM,640083467,I0027201782,AVAILABLE
MITM,640083467,I0027201790,AVAILABLE
MITM,640083467,I0027201805,AVAILABLE
MITM,640083467,I0027201813,AVAILABLE
MITM,640083467,I0027201821,AVAILABLE
MITM,640083467,I0027201839,AVAILABLE
MITM,640083467,I0027214256,AVAILABLE
MITM,640083467,I0027214264,AVAILABLE
MITM,640083467,I0027288417,AVAILABLE
MITM,640083467,I0027288954,AVAILABLE
MITM,640083467,I0027288962,AVAILABLE
MITM,640083467,I0027288970,AVAILABLE
MITM,640083467,I0027288988,AVAILABLE
MITM,640083467,I0027288996,AVAILABLE
MITM,640083467,I0027289007,AVAILABLE
MITS,640083467,I0029055810,AVAILABLE
MITS,640083467,I0029055836,AVAILABLE
MITS,640083467,I0029055844,WITHDRAWN
MITS,640083467,I0029083287,AVAILABLE
MITS,640083467,I0029085776,AVAILABLE
MITS,640083467,I0029085784,AVAILABLE
MITS,640083467,I0029085792,AVAILABLE
MITS,640083467,I0029099995,AVAILABLE
MITS,640083467,I0029100005,AVAILABLE
MITS,640083467,I0029100013,AVAILABLE
MITS,640083467,I0029100021,AVAILABLE
MITS,640083467,I0029100039,AVAILABLE
MITS,640083467,I0029100047,AVAILABLE
MITS,640083467,I0029100055,AVAILABLE
MITS,640083467,I0029103524,AVAILABLE
MITM,640095780,I0027199189,AVAILABLE
MITM,640095780,I0027199197,AVAILABLE
